x, y
12.303031484333015, 0.006833004144750774
36.18401084840907, 0.005895140830765374
62.232444428356224, 0.01299610592236912
87.52460801211814, 0.0552258867562463
111.03914727494981, 0.5542599307623489
134.87724535058237, 0.8838000319824355
161.99381284266744, 0.9708570860543615
186.939027819932, 0.9950211127294415
210.84339697770451, 0.9915505862726199
237.68318524438158, 0.9958336394715118
261.3146734756955, 0.9951983127104249
287.51903901361896, 0.9973333563837373
311.68459420100186, 0.9957342346041309
338.6647212298576, 0.997718010000994
362.9550219836216, 0.9980637660614494
387.26481423213255, 0.9989800196216564
412.0346057566737, 0.997985970947847
436.7030415085303, 0.9956218638844828
463.02825431388544, 0.9925878544539863
487.48228362352455, 0.9971777661565324
512.7120744240959, 0.9932231812150731
538.2459325427212, 0.9926786154198559
563.0547070567565, 0.9982798635992342
587.1929741514934, 0.9901934937353324
612.7658152596127, 0.9864895819377033
637.0171330238826, 1.000337112158944
663.4592947977201, 0.9936467323891311
687.815866633624, 1.0005143121399274
712.1763367684772, 1.0006223609088198
737.5659578259744, 0.990846108299442
762.5267659990366, 0.9900465474096388
789.7096045732616, 0.9996239902842546
813.7387192974152, 0.9851800308587283
838.5319006156527, 1.0006569365148652
864.0813519300757, 1.0007087999239337
888.3170764985479, 1.0008341364958486
913.7495788444885, 1.0015818339765836
938.9130985629199, 1.0003327902081882
962.8876371017818, 1.000224741439296
1012.9417956121861, 0.9994684000570497
988.1057330055049, 0.9999697463447101
1036.6434532245894, 1.000985404772298
1063.7873088093202, 0.9998011902652381
1089.9994709451425, 0.9995721268751864
1115.248753240461, 1.0004149072725466
1140.4239678557406, 0.9452019863685672
1164.3478285082601, 1.000038897556801
1190.1389743575464, 1.0004538048293476
1214.4292751113103, 1.0002160975377845
1239.8695740551498, 1.0009940486738094
1265.5515675338524, 1.0016293754348962
1290.3486471510396, 1.0002420292423189
1313.0640351292425, 1.0009032877079398
1339.3736547388, 1.0022301265899376
1363.235142608129, 1.0017763217605897
1391.4549287028967, 1.0003414341096997
1415.854381827244, 1.0012576876699066
1439.6457003154837, 0.999675853693323
1463.7527810186255, 0.9997795805114597
1489.890875474409, 1.0008384584466044
